2021-07-29T09:53:55Z,Comcast Cable,59.38,5.73,1.0,10.0,1.0,Chicago, IL
2021-07-29T10:04:07Z,Comcast Cable,59.22,5.85,2.0,10.0,0.0,Chicago, IL
2021-07-29T10:14:25Z,Comcast Cable,59.49,5.93,0.0,10.0,0.0,Chicago, IL
2021-07-29T10:24:50Z,Comcast Cable,59.43,5.85,1.0,11.0,1.0,Chicago, IL
2021-07-29T10:35:07Z,Comcast Cable,59.48,5.89,2.0,10.0,0.0,Chicago, IL
2021-07-29T10:45:23Z,Comcast Cable,59.41,5.92,1.0,11.0,0.0,Chicago, IL
2021-07-29T10:55:40Z,Comcast Cable,59.56,5.81,2.0,10.0,0.0,Chicago, IL
2021-07-29T11:05:53Z,Comcast Cable,59.32,5.91,1.0,10.0,0.0,Chicago, IL
2021-07-29T11:16:08Z,Comcast Cable,59.23,5.9,2.0,10.0,0.0,Chicago, IL
2021-07-29T11:26:26Z,Comcast Cable,59.4,5.87,1.0,10.0,0.0,Chicago, IL
2021-07-29T11:36:42Z,Comcast Cable,57.37,5.8,0.0,10.0,0.0,Chicago, IL
2021-07-29T11:46:59Z,Comcast Cable,59.44,5.53,0.0,11.0,0.0,Chicago, IL
2021-07-29T11:57:19Z,Comcast Cable,59.28,5.55,1.0,10.0,0.0,Chicago, IL
2021-07-29T12:07:39Z,Comcast Cable,59.34,5.81,1.0,11.0,0.0,Chicago, IL
2021-07-29T12:17:55Z,Comcast Cable,59.39,5.9,1.0,10.0,1.0,Chicago, IL
2021-07-30T01:28:05Z,Comcast Cable,57.9,5.72,1.0,10.0,0.0,Chicago, IL
2021-07-30T01:38:25Z,Comcast Cable,55.82,5.27,9.0,12.0,0.0,Chicago, IL
2021-07-30T01:48:44Z,Comcast Cable,59.08,5.62,3.0,12.0,1.0,Chicago, IL
2021-07-30T01:59:00Z,Comcast Cable,59.5,5.87,1.0,10.0,0.0,Chicago, IL
2021-07-30T02:09:20Z,Comcast Cable,59.45,5.87,2.0,10.0,0.0,Chicago, IL
2021-08-01T01:37:54Z,Comcast Cable,56.87,5.74,1.0,10.0,0.0,Chicago, IL
2021-08-01T01:48:10Z,Comcast Cable,59.3,5.78,2.0,10.0,0.0,Chicago, IL
2021-08-01T01:58:45Z,Comcast Cable,55.49,5.51,1.0,10.0,0.0,Chicago, IL
2021-08-01T02:09:02Z,Comcast Cable,59.24,5.62,2.0,11.0,0.0,Chicago, IL
2021-08-01T02:19:23Z,Comcast Cable,51.15,5.86,1.0,10.0,0.0,Chicago, IL
2021-08-01T02:29:49Z,Comcast Cable,52.73,5.95,0.0,10.0,0.0,Chicago, IL
2021-08-01T02:40:05Z,Comcast Cable,59.4,5.91,1.0,10.0,0.0,Chicago, IL
2021-08-01T02:50:23Z,Comcast Cable,59.23,5.94,0.0,11.0,0.0,Chicago, IL
2021-08-01T03:00:39Z,Comcast Cable,59.24,5.92,1.0,10.0,0.0,Chicago, IL
2021-08-01T03:10:55Z,Comcast Cable,59.31,5.96,3.0,11.0,0.0,Chicago, IL
2021-08-01T03:21:11Z,Comcast Cable,59.34,5.79,1.0,10.0,0.0,Chicago, IL
2021-08-01T03:31:34Z,Comcast Cable,59.07,5.7,5.0,11.0,0.0,Chicago, IL
2021-08-01T03:41:51Z,Comcast Cable,56.34,5.7,7.0,11.0,0.0,Chicago, IL
2021-08-01T03:52:06Z,Comcast Cable,59.55,5.95,1.0,10.0,0.0,Chicago, IL
2021-08-01T04:02:35Z,Comcast Cable,52.02,5.92,3.0,49.0,0.0,Chicago, IL
2021-08-01T04:13:01Z,Comcast Cable,52.17,5.9,1.0,10.0,0.0,Chicago, IL
2021-08-01T04:23:26Z,Comcast Cable,54.92,5.89,7.0,10.0,0.0,Chicago, IL
2021-08-01T04:33:50Z,Comcast Cable,51.79,5.92,1.0,10.0,0.0,Chicago, IL
2021-08-01T04:44:14Z,Comcast Cable,51.09,5.84,1.0,10.0,0.0,Chicago, IL
2021-08-01T04:54:39Z,Comcast Cable,50.68,5.93,1.0,10.0,0.0,Chicago, IL
2021-08-01T05:04:56Z,Comcast Cable,58.27,5.9,1.0,10.0,0.0,Chicago, IL
2021-08-01T05:15:13Z,Comcast Cable,56.13,5.72,0.0,10.0,0.0,Chicago, IL
2021-08-01T05:25:40Z,Comcast Cable,50.24,5.92,3.0,11.0,0.0,Chicago, IL
2021-08-01T05:36:04Z,Comcast Cable,51.75,5.89,1.0,10.0,0.0,Chicago, IL
2021-08-01T05:46:24Z,Comcast Cable,58.9,5.94,2.0,10.0,0.0,Chicago, IL
2021-08-01T05:56:40Z,Comcast Cable,59.61,5.73,1.0,10.0,0.0,Chicago, IL
2021-08-01T06:06:56Z,Comcast Cable,59.3,5.85,3.0,10.0,0.0,Chicago, IL
2021-08-01T06:17:22Z,Comcast Cable,59.28,5.94,2.0,11.0,0.0,Chicago, IL
2021-08-01T06:27:37Z,Comcast Cable,59.39,5.93,1.0,10.0,0.0,Chicago, IL
2021-08-01T06:37:53Z,Comcast Cable,58.93,5.82,4.0,10.0,0.0,Chicago, IL
2021-08-01T06:48:10Z,Comcast Cable,59.29,5.91,1.0,10.0,1.0,Chicago, IL
2021-08-01T06:58:30Z,Comcast Cable,59.08,5.94,2.0,11.0,0.0,Chicago, IL
2021-08-01T07:08:46Z,Comcast Cable,58.59,5.89,1.0,10.0,0.0,Chicago, IL
2021-08-01T07:19:02Z,Comcast Cable,57.98,5.93,2.0,10.0,0.0,Chicago, IL
2021-08-01T07:29:19Z,Comcast Cable,58.75,5.94,0.0,12.0,0.0,Chicago, IL
2021-08-01T07:39:37Z,Comcast Cable,59.51,5.96,1.0,10.0,0.0,Chicago, IL
2021-08-01T07:49:54Z,Comcast Cable,59.42,5.94,0.0,10.0,0.0,Chicago, IL
2021-08-01T08:00:09Z,Comcast Cable,59.51,5.92,3.0,10.0,0.0,Chicago, IL
2021-08-01T08:10:43Z,Comcast Cable,57.22,5.83,1.0,11.0,0.0,Chicago, IL
2021-08-01T08:20:56Z,Comcast Cable,59.21,5.89,1.0,10.0,0.0,Chicago, IL
2021-08-01T08:31:09Z,Comcast Cable,59.37,5.89,1.0,10.0,0.0,Chicago, IL
2021-08-01T08:41:23Z,Comcast Cable,59.49,5.88,1.0,10.0,0.0,Chicago, IL
2021-08-01T08:51:38Z,Comcast Cable,59.37,5.84,1.0,10.0,0.0,Chicago, IL
2021-08-01T09:01:55Z,Comcast Cable,59.43,5.9,1.0,10.0,1.0,Chicago, IL
2021-08-01T09:12:13Z,Comcast Cable,59.46,5.96,0.0,10.0,0.0,Chicago, IL
2021-08-01T09:22:29Z,Comcast Cable,59.58,5.96,1.0,10.0,0.0,Chicago, IL
2021-08-01T09:32:45Z,Comcast Cable,59.16,5.83,2.0,10.0,0.0,Chicago, IL
2021-08-01T09:43:05Z,Comcast Cable,59.14,5.56,0.0,10.0,0.0,Chicago, IL
2021-08-01T09:53:22Z,Comcast Cable,59.43,5.9,4.0,10.0,0.0,Chicago, IL
2021-08-01T10:03:38Z,Comcast Cable,59.52,5.93,2.0,10.0,0.0,Chicago, IL
2021-08-01T10:13:55Z,Comcast Cable,58.49,5.89,0.0,10.0,0.0,Chicago, IL
2021-08-01T10:24:14Z,Comcast Cable,59.48,5.95,1.0,10.0,0.0,Chicago, IL
2021-08-01T10:34:32Z,Comcast Cable,59.42,5.95,0.0,10.0,0.0,Chicago, IL
2021-08-01T10:44:50Z,Comcast Cable,59.43,5.88,1.0,10.0,0.0,Chicago, IL
2021-08-01T10:55:08Z,Comcast Cable,59.44,5.91,1.0,10.0,0.0,Chicago, IL
2021-08-01T11:05:23Z,Comcast Cable,58.95,5.88,2.0,10.0,0.0,Chicago, IL
2021-08-01T11:15:37Z,Comcast Cable,59.5,5.77,1.0,10.0,0.0,Chicago, IL
2021-08-01T11:25:53Z,Comcast Cable,59.48,5.95,1.0,10.0,0.0,Chicago, IL
2021-08-01T11:36:13Z,Comcast Cable,59.49,5.93,0.0,10.0,0.0,Chicago, IL
2021-08-01T11:46:28Z,Comcast Cable,59.67,5.82,3.0,11.0,0.0,Chicago, IL
2021-08-01T11:56:46Z,Comcast Cable,59.3,5.85,0.0,10.0,0.0,Chicago, IL
2021-08-01T12:07:06Z,Comcast Cable,55.53,5.75,0.0,10.0,0.0,Chicago, IL
2021-08-01T12:17:22Z,Comcast Cable,59.45,5.94,1.0,10.0,0.0,Chicago, IL
2021-08-04T19:21:18Z,Comcast Cable,57.67,4.64,1.0,10.0,0.0,Chicago, IL
2021-08-04T19:31:38Z,Comcast Cable,58.57,5.71,0.0,11.0,0.0,Oak Forest, IL
2021-08-04T19:41:56Z,Comcast Cable,58.2,5.82,1.0,10.0,0.0,Chicago, IL
2021-08-04T19:52:12Z,Comcast Cable,57.91,5.66,1.0,10.0,0.0,Chicago, IL
